week,n,ma2,disaster_which
2021-03-29T00:00:00Z,40,44.42857142857143,NO NATURAL DISASTER
2021-03-30T00:00:00Z,39,44.857142857142854,NO NATURAL DISASTER
2021-03-31T00:00:00Z,42,45.142857142857146,NO NATURAL DISASTER
2021-04-01T00:00:00Z,30,43.714285714285715,NO NATURAL DISASTER
2021-04-02T00:00:00Z,43,42.857142857142854,NO NATURAL DISASTER
2021-04-03T00:00:00Z,36,40,NO NATURAL DISASTER
2021-04-04T00:00:00Z,42,38.857142857142854,NO NATURAL DISASTER
2021-04-05T00:00:00Z,46,39.714285714285715,NO NATURAL DISASTER
2021-04-06T00:00:00Z,44,40.42857142857143,NO NATURAL DISASTER
2021-04-07T00:00:00Z,45,40.857142857142854,NO NATURAL DISASTER
2021-04-08T00:00:00Z,39,42.142857142857146,NO NATURAL DISASTER
2021-04-09T00:00:00Z,40,41.714285714285715,NO NATURAL DISASTER
2021-04-10T00:00:00Z,40,42.285714285714285,NO NATURAL DISASTER
2021-04-11T00:00:00Z,58,44.57142857142857,NO NATURAL DISASTER
2021-04-12T00:00:00Z,40,43.714285714285715,NO NATURAL DISASTER
2021-04-13T00:00:00Z,41,43.285714285714285,NO NATURAL DISASTER
2021-04-14T00:00:00Z,45,43.285714285714285,NO NATURAL DISASTER
2021-04-15T00:00:00Z,38,43.142857142857146,NO NATURAL DISASTER
2021-04-16T00:00:00Z,36,42.57142857142857,NO NATURAL DISASTER
2021-04-17T00:00:00Z,32,41.42857142857143,NO NATURAL DISASTER
2021-04-18T00:00:00Z,41,39,NO NATURAL DISASTER
2021-04-19T00:00:00Z,51,40.57142857142857,NO NATURAL DISASTER
2021-04-20T00:00:00Z,32,39.285714285714285,NO NATURAL DISASTER
2021-04-21T00:00:00Z,36,38,NO NATURAL DISASTER
2021-04-22T00:00:00Z,34,37.42857142857143,NO NATURAL DISASTER
2021-04-23T00:00:00Z,50,39.42857142857143,NO NATURAL DISASTER
2021-04-24T00:00:00Z,43,41,NO NATURAL DISASTER
2021-04-25T00:00:00Z,46,41.714285714285715,NO NATURAL DISASTER
2021-04-26T00:00:00Z,42,40.42857142857143,NO NATURAL DISASTER
2021-04-27T00:00:00Z,63,44.857142857142854,NO NATURAL DISASTER
2021-04-28T00:00:00Z,39,45.285714285714285,NO NATURAL DISASTER
2021-04-29T00:00:00Z,57,48.57142857142857,NO NATURAL DISASTER
2021-04-30T00:00:00Z,46,48,NO NATURAL DISASTER
2021-05-01T00:00:00Z,41,47.714285714285715,NO NATURAL DISASTER
2021-05-02T00:00:00Z,56,49.142857142857146,NO NATURAL DISASTER
2021-05-03T00:00:00Z,60,51.714285714285715,NO NATURAL DISASTER
2021-05-04T00:00:00Z,47,49.42857142857143,NO NATURAL DISASTER
2021-05-05T00:00:00Z,38,49.285714285714285,NO NATURAL DISASTER
2021-05-06T00:00:00Z,44,47.42857142857143,NO NATURAL DISASTER
2021-05-07T00:00:00Z,41,46.714285714285715,NO NATURAL DISASTER
2021-05-08T00:00:00Z,43,47,NO NATURAL DISASTER
2021-05-09T00:00:00Z,68,48.714285714285715,NO NATURAL DISASTER
